datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
9481,25,12,15,15-Dec-0025 00:00:00,277.482999585459,277.799181474295,277.166817696623
9512,26,1,15,15-Jan-0026 00:00:00,277.940092579238,278.619312522567,277.260872635909
9543,26,2,15,15-Feb-0026 00:00:00,278.319832871533,279.27217310562,277.367492637447
9571,26,3,15,15-Mar-0026 00:00:00,278.658672977197,279.911616631759,277.405729322636
9602,26,4,15,15-Apr-0026 00:00:00,278.896524286793,280.443517951353,277.349530622233
9632,26,5,15,15-May-0026 00:00:00,278.838472099498,280.345521926175,277.331422272822
9663,26,6,15,15-Jun-0026 00:00:00,278.104765601297,278.830168175934,277.37936302666
9693,26,7,15,15-Jul-0026 00:00:00,276.46432051845,275.54822812484,277.38041291206
9724,26,8,15,15-Aug-0026 00:00:00,274.861189150428,272.487136956746,277.23524134411
9755,26,9,15,15-Sep-0026 00:00:00,274.820944125036,272.584506867866,277.057381382206
9785,26,10,15,15-Oct-0026 00:00:00,275.857212374335,274.693092181272,277.021332567398
9816,26,11,15,15-Nov-0026 00:00:00,276.860917418587,276.571487669427,277.150347167748
9846,26,12,15,15-Dec-0026 00:00:00,277.497055997609,277.813237886445,277.180874108773
9877,27,1,15,15-Jan-0027 00:00:00,277.956098248996,278.635318192325,277.276878305667
9908,27,2,15,15-Feb-0027 00:00:00,278.337480592595,279.289820826681,277.385140358508
9936,27,3,15,15-Mar-0027 00:00:00,278.677559102655,279.930502757217,277.424615448094
9967,27,4,15,15-Apr-0027 00:00:00,278.916149403578,280.463143068138,277.369155739018
9997,27,5,15,15-May-0027 00:00:00,278.858295965006,280.365345791683,277.35124613833
10028,27,6,15,15-Jun-0027 00:00:00,278.124304107753,278.84970668239,277.398901533116
10058,27,7,15,15-Jul-0027 00:00:00,276.483155784522,275.567063390912,277.399248178132
10089,27,8,15,15-Aug-0027 00:00:00,274.878969521226,272.504917327544,277.253021714908
10120,27,9,15,15-Sep-0027 00:00:00,274.837384172111,272.600946914941,277.073821429281
10150,27,10,15,15-Oct-0027 00:00:00,275.87209289568,274.707972702617,277.036213088743
10181,27,11,15,15-Nov-0027 00:00:00,276.874085438636,276.584655689476,277.163515187797
10211,27,12,15,15-Dec-0027 00:00:00,277.508424767239,277.824606656074,277.192242878403
10242,28,1,15,15-Jan-0028 00:00:00,277.965647245524,278.644867188853,277.286427302195
10273,28,2,15,15-Feb-0028 00:00:00,278.345255519782,279.297595753868,277.392915285695
10302,28,3,15,15-Mar-0028 00:00:00,278.683671890701,279.936615545263,277.43072823614
10333,28,4,15,15-Apr-0028 00:00:00,278.920778078618,280.467771743178,277.373784414059
10363,28,5,15,15-May-0028 00:00:00,278.861661734724,280.368711561401,277.354611908048
10394,28,6,15,15-Jun-0028 00:00:00,278.126621607211,278.852024181848,277.401219032574
10424,28,7,15,15-Jul-0028 00:00:00,276.484626477823,275.568534084213,277.400718871433
10455,28,8,15,15-Aug-0028 00:00:00,274.879781701514,272.505729507832,277.253833895196
10486,28,9,15,15-Sep-0028 00:00:00,274.837712961576,272.601275704406,277.074150218746
10516,28,10,15,15-Oct-0028 00:00:00,275.872100245552,274.707980052489,277.036220438615
10547,28,11,15,15-Nov-0028 00:00:00,276.873920129188,276.584490380028,277.163349878349
10577,28,12,15,15-Dec-0028 00:00:00,277.508222407788,277.824404296623,277.192040518952
10608,29,1,15,15-Jan-0029 00:00:00,277.965530274428,278.644750217757,277.286310331099
10639,29,2,15,15-Feb-0029 00:00:00,278.345333204443,279.297673438529,277.392992970356
10667,29,3,15,15-Mar-0029 00:00:00,278.684040327563,279.936983982125,277.431096673002
10698,29,4,15,15-Apr-0029 00:00:00,278.921520197495,280.468513862055,277.374526532935
10728,29,5,15,15-May-0029 00:00:00,278.862846221134,280.369896047811,277.355796394458
10759,29,6,15,15-Jun-0029 00:00:00,278.12829601259,278.853698587227,277.402893437953
10789,29,7,15,15-Jul-0029 00:00:00,276.48681511732,275.57072272371,277.40290751093
10820,29,8,15,15-Aug-0029 00:00:00,274.882485653992,272.50843346031,277.256537847674
10851,29,9,15,15-Sep-0029 00:00:00,274.84091006961,272.60447281244,277.07734732678
10881,29,10,15,15-Oct-0029 00:00:00,275.875745115431,274.711624922368,277.039865308494
10912,29,11,15,15-Nov-0029 00:00:00,276.877944130915,276.588514381755,277.167373880076
10942,29,12,15,15-Dec-0029 00:00:00,277.512533675076,277.828715563911,277.19635178624
10973,30,1,15,15-Jan-0030 00:00:00,277.970013704706,278.649233648035,277.290793761377
11004,30,2,15,15-Feb-0030 00:00:00,278.349850458851,279.302190692937,277.397510224765
11032,30,3,15,15-Mar-0030 00:00:00,278.688429830955,279.941373485517,277.435486176394
11063,30,4,15,15-Apr-0030 00:00:00,278.925597138515,280.472590803075,277.378603473955
11093,30,5,15,15-May-0030 00:00:00,278.866413082952,280.373462909629,277.359363256276
11124,30,6,15,15-Jun-0030 00:00:00,278.131189527538,278.856592102175,277.405786952901
11154,30,7,15,15-Jul-0030 00:00:00,276.488919592891,275.572827199281,277.405011986501
11185,30,8,15,15-Aug-0030 00:00:00,274.88373297581,272.509680782128,277.257785169492
11216,30,9,15,15-Sep-0030 00:00:00,274.841279701428,272.604842444258,277.077716958598
11246,30,10,15,15-Oct-0030 00:00:00,275.875264099132,274.711143906069,277.039384292195
11277,30,11,15,15-Nov-0030 00:00:00,276.876687086511,276.587257337351,277.166116835672
11307,30,12,15,15-Dec-0030 00:00:00,277.510622800711,277.826804689546,277.194440911875
11338,31,1,15,15-Jan-0031 00:00:00,277.967618776653,278.646838719982,277.288398833324
11369,31,2,15,15-Feb-0031 00:00:00,278.347188831511,279.299529065597,277.394848597424
11397,31,3,15,15-Mar-0031 00:00:00,278.685766436863,279.938710091425,277.432822782302
11428,31,4,15,15-Apr-0031 00:00:00,278.923244488332,280.470238152892,277.376250823772
11458,31,5,15,15-May-0031 00:00:00,278.864718463817,280.371768290494,277.357668637141
11489,31,6,15,15-Jun-0031 00:00:00,278.130459923179,278.855862497816,277.405057348542
11519,31,7,15,15-Jul-0031 00:00:00,276.489393909614,275.573301516004,277.405486303224
11550,31,8,15,15-Aug-0031 00:00:00,274.885581982577,272.511529788895,277.259634176259
11581,31,9,15,15-Sep-0031 00:00:00,274.844606029856,272.608168772686,277.081043287026
11611,31,10,15,15-Oct-0031 00:00:00,275.880102243493,274.71598205043,277.044222436556
11642,31,11,15,15-Nov-0031 00:00:00,276.883003403732,276.593573654572,277.172433152893
11672,31,12,15,15-Dec-0031 00:00:00,277.518315510374,277.83449739921,277.202133621538
11703,32,1,15,15-Jan-0032 00:00:00,277.976517960995,278.655737904324,277.297298017666
11734,32,2,15,15-Feb-0032 00:00:00,278.357056435427,279.309396669513,277.40471620134
11763,32,3,15,15-Mar-0032 00:00:00,278.696296267898,279.94923992246,277.443352613337
11794,32,4,15,15-Apr-0032 00:00:00,278.934062216691,280.481055881251,277.387068552132
11824,32,5,15,15-May-0032 00:00:00,278.875392464869,280.382442291546,277.368342638193
11855,32,6,15,15-Jun-0032 00:00:00,278.140585659445,278.865988234082,277.415183084808
11885,32,7,15,15-Jul-0032 00:00:00,276.498634142069,275.582541748459,277.414726535679
11916,32,8,15,15-Aug-0032 00:00:00,274.893667049957,272.519614856275,277.267719243639
11947,32,9,15,15-Sep-0032 00:00:00,274.85133384866,272.61489659149,277.08777110583
11977,32,10,15,15-Oct-0032 00:00:00,275.885338307983,274.72121811492,277.049458501046
12008,32,11,15,15-Nov-0032 00:00:00,276.886680785933,276.597251036773,277.176110535094
12038,32,12,15,15-Dec-0032 00:00:00,277.520434860074,277.83661674891,277.204252971238
12069,33,1,15,15-Jan-0033 00:00:00,277.977147505744,278.656367449073,277.297927562415
12100,33,2,15,15-Feb-0033 00:00:00,278.356331980537,279.308672214623,277.40399174645
12128,33,3,15,15-Mar-0033 00:00:00,278.694421196444,279.947364851006,277.441477541883
12159,33,4,15,15-Apr-0033 00:00:00,278.931307489511,280.478301154071,277.384313824952
12189,33,5,15,15-May-0033 00:00:00,278.872090494144,280.379140320821,277.365040667468
12220,33,6,15,15-Jun-0033 00:00:00,278.137066274943,278.86246884958,277.411663700306
12250,33,7,15,15-Jul-0033 00:00:00,276.495185886019,275.579093492409,277.411278279629
12281,33,8,15,15-Aug-0033 00:00:00,274.890536603095,272.516484409413,277.264588796777
12312,33,9,15,15-Sep-0033 00:00:00,274.848726030229,272.612288773059,277.085163287399
12342,33,10,15,15-Oct-0033 00:00:00,275.883416075734,274.719295882671,277.047536268797
12373,33,11,15,15-Nov-0033 00:00:00,276.885565236125,276.596135486965,277.174994985286
12403,33,12,15,15-Dec-0033 00:00:00,277.520205227472,277.836387116307,277.204023338636
12434,34,1,15,15-Jan-0034 00:00:00,277.977841163622,278.657061106951,277.298621220293
12465,34,2,15,15-Feb-0034 00:00:00,278.357944440674,279.31028467476,277.405604206588
12493,34,3,15,15-Mar-0034 00:00:00,278.69690610913,279.949849763692,277.443962454569
12524,34,4,15,15-Apr-0034 00:00:00,278.93457664354,280.4815703081,277.387582978981
12554,34,5,15,15-May-0034 00:00:00,278.876015914141,280.383065740818,277.368966087465
12585,34,6,15,15-Jun-0034 00:00:00,278.141510395659,278.866912970296,277.416107821022
12615,34,7,15,15-Jul-0034 00:00:00,276.500024437623,275.583932044013,277.416116831233
12646,34,8,15,15-Aug-0034 00:00:00,274.895659200696,272.521607007014,277.269711394378
12677,34,9,15,15-Sep-0034 00:00:00,274.854036173873,272.617598916703,277.090473431043
12707,34,10,15,15-Oct-0034 00:00:00,275.888831150404,274.724710957341,277.052951343467
12738,34,11,15,15-Nov-0034 00:00:00,276.891016511743,276.601586762583,277.180446260904
12768,34,12,15,15-Dec-0034 00:00:00,277.525637858898,277.841819747734,277.209455970062
12799,35,1,15,15-Jan-0035 00:00:00,277.983214190652,278.662434133981,277.303994247323
12830,35,2,15,15-Feb-0035 00:00:00,278.363230788045,279.315571022131,277.410890553959
12858,35,3,15,15-Mar-0035 00:00:00,278.702092586515,279.955036241077,277.449148931954
12889,35,4,15,15-Apr-0035 00:00:00,278.939663945551,280.486657610111,277.392670280992
12919,35,5,15,15-May-0035 00:00:00,278.88101824497,280.388068071647,277.373968418294
12950,35,6,15,15-Jun-0035 00:00:00,278.14644764553,278.871850220167,277.421045070893
12980,35,7,15,15-Jul-0035 00:00:00,276.504914732267,275.588822338657,277.421007125877
13011,35,8,15,15-Aug-0035 00:00:00,274.900518600492,272.52646640681,277.274570794174
13042,35,9,15,15-Sep-0035 00:00:00,274.858878673851,272.622441416681,277.095315931021
13072,35,10,15,15-Oct-0035 00:00:00,275.893668680245,274.729548487182,277.057788873308
13103,35,11,15,15-Nov-0035 00:00:00,276.895858935776,276.606429186616,277.185288684937
13133,35,12,15,15-Dec-0035 00:00:00,277.530492976102,277.846674864938,277.214311087266
13164,36,1,15,15-Jan-0036 00:00:00,277.988087734657,278.667307677986,277.308867791328
13195,36,2,15,15-Feb-0036 00:00:00,278.36812642713,279.320466661216,277.415786193043
13224,36,3,15,15-Mar-0036 00:00:00,278.707011923609,279.959955578171,277.454068269048
13255,36,4,15,15-Apr-0036 00:00:00,278.944606518233,280.491600182793,277.397612853673
13285,36,5,15,15-May-0036 00:00:00,278.885981568811,280.393031395488,277.378931742135
13316,36,6,15,15-Jun-0036 00:00:00,278.151429044852,278.876831619489,277.426026470215
13346,36,7,15,15-Jul-0036 00:00:00,276.509913856406,275.593821462796,277.426006250016
13377,36,8,15,15-Aug-0036 00:00:00,274.905537610787,272.531485417105,277.279589804469
13408,36,9,15,15-Sep-0036 00:00:00,274.863922243642,272.627484986472,277.100359500812
13438,36,10,15,15-Oct-0036 00:00:00,275.898743994871,274.734623801808,277.062864187934
13469,36,11,15,15-Nov-0036 00:00:00,276.900975692577,276.611545943417,277.190405441738
13499,36,12,15,15-Dec-0036 00:00:00,277.53566338442,277.851845273256,277.219481495584
13530,37,1,15,15-Jan-0037 00:00:00,277.993326515835,278.672546459164,277.314106572506
13561,37,2,15,15-Feb-0037 00:00:00,278.37345081451,279.325791048596,277.421110580423
13589,37,3,15,15-Mar-0037 00:00:00,278.712441662535,279.965385317097,277.459498007974
13620,37,4,15,15-Apr-0037 00:00:00,278.950163866049,280.497157530609,277.40317020149
13650,37,5,15,15-May-0037 00:00:00,278.891691254556,280.398741081233,277.38464142788
13681,37,6,15,15-Jun-0037 00:00:00,278.157313809745,278.882716384382,277.431911235108
13711,37,7,15,15-Jul-0037 00:00:00,276.515985853396,275.599893459786,277.432078247006
13742,37,8,15,15-Aug-0037 00:00:00,274.911797413928,272.537745220246,277.28584960761
13773,37,9,15,15-Sep-0037 00:00:00,274.870358848096,272.633921590926,277.106796105266
13803,37,10,15,15-Oct-0037 00:00:00,275.905334816908,274.741214623845,277.069455009971
13834,37,11,15,15-Nov-0037 00:00:00,276.907686569575,276.618256820415,277.197116318736
13864,37,12,15,15-Dec-0037 00:00:00,277.542448574864,277.858630463699,277.226266686028
13895,38,1,15,15-Jan-0038 00:00:00,278.000128699318,278.679348642647,277.320908755989
13926,38,2,15,15-Feb-0038 00:00:00,278.380201091732,279.332541325818,277.427860857645
13954,38,3,15,15-Mar-0038 00:00:00,278.719059555305,279.972003209867,277.466115900744
13985,38,4,15,15-Apr-0038 00:00:00,278.956557317282,280.503550981842,277.409563652723
14015,38,5,15,15-May-0038 00:00:00,278.897756663402,280.404806490079,277.390706836726
14046,38,6,15,15-Jun-0038 00:00:00,278.162945639567,278.888348214204,277.43754306493
14076,38,7,15,15-Jul-0038 00:00:00,276.521100099696,275.605007706086,277.437192493306
14107,38,8,15,15-Aug-0038 00:00:00,274.916335177768,272.542282984086,277.29038737145
14138,38,9,15,15-Sep-0038 00:00:00,274.874286336095,272.637849078925,277.110723593265
14168,38,10,15,15-Oct-0038 00:00:00,275.90864334124,274.744523148177,277.072763534303
14199,38,11,15,15-Nov-0038 00:00:00,276.910392547974,276.620962798814,277.199822297135
14229,38,12,15,15-Dec-0038 00:00:00,277.54459353062,277.860775419455,277.228411641784
14260,39,1,15,15-Jan-0039 00:00:00,278.001779261276,278.680999204605,277.322559317947
14291,39,2,15,15-Feb-0039 00:00:00,278.381448994298,279.333789228384,277.429108760211
14319,39,3,15,15-Mar-0039 00:00:00,278.720021638439,279.972965293001,277.467077983878
14350,39,4,15,15-Apr-0039 00:00:00,278.957375526504,280.504369191064,277.410381861944
14380,39,5,15,15-May-0039 00:00:00,278.898598039236,280.405647865913,277.39154821256
14411,39,6,15,15-Jun-0039 00:00:00,278.16399089836,278.889393472997,277.438588323723
14441,39,7,15,15-Jul-0039 00:00:00,276.522508148575,275.606415754965,277.438600542185
14472,39,8,15,15-Aug-0039 00:00:00,274.918236105495,272.544183911813,277.292288299177
14503,39,9,15,15-Sep-0039 00:00:00,274.876781413067,272.640344155897,277.113218670237
14533,39,10,15,15-Oct-0039 00:00:00,275.911805019493,274.74768482643,277.075925212556
14564,39,11,15,15-Nov-0039 00:00:00,276.914264461177,276.624834712017,277.203694210338
14594,39,12,15,15-Dec-0039 00:00:00,277.549190494078,277.865372382913,277.233008605242
14625,40,1,15,15-Jan-0040 00:00:00,278.007087271931,278.68630721526,277.327867328602
14656,40,2,15,15-Feb-0040 00:00:00,278.387425230728,279.339765464814,277.435084996641
14685,40,3,15,15-Mar-0040 00:00:00,278.726594460858,279.97953811542,277.473650806297
14716,40,4,15,15-Apr-0040 00:00:00,278.96444447676,280.51143814132,277.417450812201
14746,40,5,15,15-May-0040 00:00:00,278.90603384104,280.413083667717,277.398984014364
14777,40,6,15,15-Jun-0040 00:00:00,278.171643389322,278.897045963959,277.446240814685
14807,40,7,15,15-Jul-0040 00:00:00,276.530237986999,275.614145593389,277.446330380609
14838,40,8,15,15-Aug-0040 00:00:00,274.925922855065,272.551870661383,277.299975048747
14869,40,9,15,15-Sep-0040 00:00:00,274.884323543641,272.647886286471,277.120760800811
14899,40,10,15,15-Oct-0040 00:00:00,275.919119907101,274.754999714038,277.083240100164
14930,40,11,15,15-Nov-0040 00:00:00,276.921288388021,276.631858638861,277.210718137182
14960,40,12,15,15-Dec-0040 00:00:00,277.555878648535,277.87206053737,277.239696759699
14991,41,1,15,15-Jan-0041 00:00:00,278.013413748549,278.692633691878,277.33419380522
15022,41,2,15,15-Feb-0041 00:00:00,278.393383030227,279.345723264313,277.44104279614
15050,41,3,15,15-Mar-0041 00:00:00,278.732195490132,279.985139144694,277.479251835571
15081,41,4,15,15-Apr-0041 00:00:00,278.969719548875,280.516713213435,277.422725884316
15111,41,5,15,15-May-0041 00:00:00,278.911032675234,280.418082501911,277.403982848558
15142,41,6,15,15-Jun-0041 00:00:00,278.176431056839,278.901833631476,277.451028482202
15172,41,7,15,15-Jul-0041 00:00:00,276.53487607114,275.61878367753,277.45096846475
15203,41,8,15,15-Aug-0041 00:00:00,274.930463128032,272.55641093435,277.304515321714
15234,41,9,15,15-Sep-0041 00:00:00,274.888807958764,272.652370701594,277.125245215934
15264,41,10,15,15-Oct-0041 00:00:00,275.923580598839,274.759460405776,277.087700791902
15295,41,11,15,15-Nov-0041 00:00:00,276.925747671964,276.636317922804,277.215177421125
15325,41,12,15,15-Dec-0041 00:00:00,277.560349021401,277.876530910237,277.244167132565
15356,42,1,15,15-Jan-0042 00:00:00,278.017897888188,278.697117831517,277.338677944859
15387,42,2,15,15-Feb-0042 00:00:00,278.397873795616,279.350214029702,277.445533561529
15415,42,3,15,15-Mar-0042 00:00:00,278.736675921378,279.98961957594,277.483732266817
15446,42,4,15,15-Apr-0042 00:00:00,278.974162867215,280.521156531775,277.427169202655
15476,42,5,15,15-May-0042 00:00:00,278.915402283035,280.422452109712,277.408352456359
15507,42,6,15,15-Jun-0042 00:00:00,278.180682193526,278.906084768163,277.455279618889
15537,42,7,15,15-Jul-0042 00:00:00,276.538968389673,275.622875996063,277.455060783283
15568,42,8,15,15-Aug-0042 00:00:00,274.934366564093,272.560314370411,277.308418757775
15599,42,9,15,15-Sep-0042 00:00:00,274.892502768411,272.656065511241,277.128940025581
15629,42,10,15,15-Oct-0042 00:00:00,275.927057358506,274.762937165443,277.091177551569
15660,42,11,15,15-Nov-0042 00:00:00,276.929007278458,276.639577529298,277.218437027619
15690,42,12,15,15-Dec-0042 00:00:00,277.563402691906,277.879584580741,277.24722080307
15721,43,1,15,15-Jan-0043 00:00:00,278.020767160262,278.699987103591,277.341547216933
15752,43,2,15,15-Feb-0043 00:00:00,278.400590527193,279.352930761279,277.448250293106
15780,43,3,15,15-Mar-0043 00:00:00,278.739282290765,279.992225945327,277.486338636204
15811,43,4,15,15-Apr-0043 00:00:00,278.976711373098,280.523705037658,277.429717708539
15841,43,5,15,15-May-0043 00:00:00,278.917955744472,280.425005571149,277.410905917796
15872,43,6,15,15-Jun-0043 00:00:00,278.183312412864,278.908714987501,277.457909838227
15902,43,7,15,15-Jul-0043 00:00:00,276.541741618039,275.625649224429,277.457834011649
